19	0.471933329502
95	0.664979841916
40	3.9884267608
66	3.30845460636
18	1.37680884978
41	0.839085868728
8	0.570850565469
94	0.273785505775
67	0.804099080765
68	0.341176957789
59	0.155679542032
97	0.586285463956
69	0.556212058098
58	0.391070990025
96	2.16704335231
24	0.607916324669
25	0.648462977473
55	0.695962844447
77	0.633682278936
26	1.53811268162
100	1.34891471473
76	0.346108469236
27	3.48965677624
4	0.699484044301
54	1.336148327
9	1.28620689174
57	2.00518321788
20	0.363988954612
75	0.643247171076
56	0.725083687877
21	0.525397188091
74	1.76242349006
51	0.768558162064
73	0.752970836369
22	1.70619425514
23	0.26746831662
72	0.279662039169
50	0.252503982853
71	0.667350931386
53	4.24314040614
52	1.36460866427
70	0.952114452519
5	1.64461119408
28	0.58233180039
29	0.622375164484
39	1.13890803685
38	0.618459982589
1	3.54005918028
88	0.313803930647
79	2.33329478971
89	0.206952857139
78	1.62172036513
33	0.390795213352
32	0.352432272434
6	0.549684498184
82	0.717840349523
31	1.21660554554
83	1.34213840162
30	0.603877517271
80	0.526247248415
37	0.193047932494
81	0.181451334773
36	0.402547565682
99	0.889935545723
86	0.217389563365
35	1.32813504211
98	0.351751338454
2	0.517106353601
87	1.3861672932
34	0.525271476993
7	0.26390553466
84	0.203000003289
85	0.122461269659
11	0.388499606254
48	3.20406387839
10	0.728351836699
49	0.481448794456
60	0.922698104225
46	0.372732755805
13	2.06903439967
61	2.3101971595
12	0.359549912167
47	0.475836230412
91	0.49405446239
44	1.27669878266
15	0.595446904545
3	0.710959071539
62	0.73343885243
63	0.265518265805
90	0.828477369833
45	0.295091212612
14	3.93777270046
42	1.20679811454
93	0.533019630019
64	0.652596055183
17	0.475754640621
43	0.546336737285
92	2.20421184939
65	2.19952756641
16	0.421131645266
