19	0.558149231521
95	0.761921494141
40	3.36300871897
66	2.91953233776
18	1.32991559134
41	0.802947118098
8	0.657683080927
94	0.424849497029
67	0.769809220967
68	0.50461733365
59	0.366986066013
97	0.62816931884
69	0.666238261707
58	0.513729186012
96	1.86042018363
24	0.719636631779
25	0.73856888387
55	0.777461569368
77	0.715963008087
26	1.43403498906
100	1.29453933791
76	0.485981599103
27	2.97201442014
4	0.756650061702
54	1.16486119278
9	1.28805549256
57	1.76569856036
20	0.49819307505
75	0.663028308154
56	0.786297077554
74	1.6066240482
21	0.623953432836
73	0.783931369229
51	0.824412461234
22	1.52729939389
23	0.412386492019
72	0.436530632313
50	0.42584244984
53	3.57312022326
71	0.719780628727
52	1.32695761031
70	1.04982584145
5	1.52891051839
28	0.634514117372
29	0.718879872906
39	1.22747984026
38	0.714972583147
1	3.00059794798
88	0.459929502882
79	1.96127578948
89	0.392246601981
78	1.48113196558
33	0.532627606887
32	0.499357710191
6	0.642042377439
82	0.770908467534
31	1.2329815364
83	1.32704739195
30	0.703650645833
80	0.58046127651
37	0.38082042916
81	0.369535174936
36	0.531345108165
99	0.89997359731
86	0.447167905164
35	1.29964794289
98	0.504087461775
2	0.585210582739
87	1.34826733657
34	0.637718449172
7	0.427384808099
84	0.403612268933
85	0.34096940774
11	0.50117730839
48	2.5396889923
10	0.760006146569
49	0.553528571671
60	0.896933808648
46	0.511142935313
13	1.82052088649
47	0.598473385912
12	0.531501580073
61	1.91802929533
91	0.617288144528
44	1.27503993516
15	0.642268124004
3	0.77810107331
62	0.733485678438
45	0.449184797904
90	0.845426920501
63	0.430999843416
14	3.41709069726
42	1.08392569493
93	0.585494028254
64	0.771636110287
17	0.624774087297
43	0.639030032295
92	1.88947521293
65	1.91172031367
16	0.589674738384
